dept_id,univ_id,department,學群,學類,category_id
130112,130,語文學系(應用英日語組),外語學群,英語文學類,1201
130122,130,語文學系(應用英韓語組),外語學群,其他語文學類,1205
130132,130,歷史學系,文史哲學群,歷史學類,1305
130142,130,社會工作學系(A組),社會與心理學群,社會工作學類,1003
130152,130,社會工作學系(B組),社會與心理學群,社會工作學類,1003
130162,130,心理學系,社會與心理學群,心理學類,1001
130172,130,公共行政與國際事務學系,法政學群,公共行政學類,1503
130182,130,運動與健康促進管理學士學位學程,遊憩與運動學群,運動健康科學學類,1804
130192,130,應用經濟學系(財務金融組),財經學群,財務金融學類,1701
130202,130,應用經濟學系(國際商務組),財經學群,國際企業學類,1704
130212,130,產品與媒體設計學系（智慧產品設計組),藝術學群,視覺傳達設計學類,0903
130222,130,產品與媒體設計學系（視覺媒體設計組),藝術學群,視覺傳達設計學類,0903
134012,134,健康產業管理學系跨領域高齡智慧照顧組,醫藥衛生學群,健康照護學類,0411
134022,134,健康產業管理學系醫療機構管理組,管理學群,醫務管理學類,1610
134032,134,食品營養與保健生技學系食品營養組,醫藥衛生學群,食品營養保健學類,0410
134042,134,食品營養與保健生技學系藥用化粧品醫美組,醫藥衛生學群,化妝品學類,0412
134052,134,醫學檢驗暨生物技術學系醫事檢驗組,醫藥衛生學群,醫學檢驗暨生技學類,0407
134062,134,醫學檢驗暨生物技術學系生物技術組,生命科學學群,生物科技學類,0505
134072,134,心理學系心理師研修組,社會與心理學群,心理學類,1001
134082,134,心理學系諮商與臨床心理組,社會與心理學群,輔導與諮商學類,1006
134092,134,心理學系工商與社會心理組,社會與心理學群,心理學類,1001
134102,134,視光學系,醫藥衛生學群,視光學類,0415
134112,134,聽力暨語言治療學系,醫藥衛生學群,語言治療/聽力與語言學類,0416
134122,134,職能治療學系,醫藥衛生學群,職能治療學類,0405
134132,134,物理治療學系,醫藥衛生學群,物理治療學類,0404
134142,134,護理學系國際護理組,醫藥衛生學群,護理學類,0406
134152,134,護理學系智慧護理組,醫藥衛生學群,護理學類,0406
134162,134,護理學系臨床照護組,醫藥衛生學群,護理學類,0406
134172,134,長期照護學系,醫藥衛生學群,健康照護學類,0411
134182,134,生物資訊與醫學工程學系生醫資訊組,資訊學群,生物資訊學類,0102
134192,134,生物資訊與醫學工程學系醫學工程組,生命科學學群,生醫/醫學工程學類,0502
134202,134,資訊工程學系人工智慧與機器人組,資訊學群,資訊工程學類,0101
134212,134,資訊工程學系半導體資訊組,資訊學群,資訊工程學類,0101
134222,134,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
134232,134,人工智慧學系,資訊學群,人工智慧學類,0105
134242,134,人工智慧學系(資安組),資訊學群,人工智慧學類,0105
134252,134,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
134262,134,半導體學士學位學程,工程學群,電子工程學類,0203
134272,134,經營管理學系,管理學群,企業管理學類,1601
134282,134,會計與資訊學系,管理學群,會計學類,1702
134292,134,財務金融學系智能投資組,財經學群,財務金融學類,1701
134302,134,財務金融學系金融科技組,財經學群,財務金融學類,1701
134312,134,財經法律學系,法政學群,財經法律學類,1502
134322,134,社會工作學系家庭與司法保護社工組,社會與心理學群,社會工作學類,1003
134332,134,社會工作學系醫務與心衛社工組,社會與心理學群,社會工作學類,1003
134342,134,幼兒教育學系,教育學群,幼兒教育學類,1408
134352,134,數位媒體設計學系,藝術學群,多媒體與動畫學類,0904
134362,134,創意商品設計學系,建築與設計學群,工業設計學類,0805
134372,134,時尚設計學系,藝術學群,時尚與服裝設計學類,0909
134382,134,室內設計學系,建築與設計學群,空間設計學類,0802
150012,150,外國語文學系,外語學群,英語文學類,1201
150022,150,應用經濟與管理學系,財經學群,經濟學類,1707
150032,150,休閒產業與健康促進學系,遊憩與運動學群,休閒管理學類,1803
150042,150,土木工程學系,工程學群,土木工程學類,0208
150052,150,機械與機電工程學系,工程學群,機械工程學類,0206
150062,150,化學工程與材料工程學系,工程學群,化學工程學類,0209
150072,150,環境工程學系,地球與環境學群,環境工程學類,0702
150082,150,生物機電工程學系,工程學群,生醫/醫學工程學類,0205
150092,150,食品科學系,生命科學學群,食品生技學類,0508
150102,150,生物技術與動物科學系,生命科學學群,動物科學學類,0506
150112,150,森林暨自然資源學系,生物資源學群,森林學類,0607
150122,150,園藝學系,生物資源學群,園藝學類,0603
150132,150,電機工程學系,工程學群,電機工程學類,0201
150142,150,電子工程學系,工程學群,電子工程學類,0203
150152,150,電子工程學系(APCS組),工程學群,電子工程學類,0203
150162,150,資訊工程學系,資訊學群,資訊工程學類,0101
150172,150,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
150182,150,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
151012,151,機械工程學系,工程學群,機械工程學類,0206
151022,151,化學工程學系,工程學群,化學工程學類,0209
151032,151,土木與防災工程學系,工程學群,土木工程學類,0208
151042,151,材料科學工程學系,工程學群,材料工程學類,0211
151052,151,環境與安全衛生工程學系,地球與環境學群,環境工程學類,0702
151062,151,能源工程學系,工程學群,工程科學學類,0204
151072,151,建築學系,建築與設計學群,建築學類,0801
151082,151,工業設計學系,建築與設計學群,工業設計學類,0805
151092,151,電機工程學系(A組),工程學群,電機工程學類,0201
151102,151,電機工程學系(B組),工程學群,電機工程學類,0201
151112,151,電子工程學系(A組),工程學群,電子工程學類,0203
151122,151,電子工程學系(B組),工程學群,電子工程學類,0203
151132,151,光電工程學系A組(光電半導體組),資訊學群,光電學類,0103
151142,151,光電工程學系B組(智慧光電應用組),資訊學群,光電學類,0103
151152,151,資訊工程學系,資訊學群,資訊工程學類,0101
151162,151,經營管理學系,管理學群,企業管理學類,1601
151172,151,資訊管理學系,資訊學群,資訊管理學類,0107
151182,151,資訊管理學系(APCS組),資訊學群,資訊管理學類,0107
151192,151,財務金融學系,財經學群,財務金融學類,1701
151202,151,臺灣語文與傳播學系,文史哲學群,臺灣語文學類,1307
151212,151,華語文學系,文史哲學群,中國語文學類,1304
151222,151,文化觀光產業學系,遊憩與運動學群,觀光事業學類,1801
151232,151,文化創意與數位行銷學系,管理學群,行銷經營學類,1604
152012,152,醫學系,醫藥衛生學群,醫學學類,0401
152022,152,護理學系,醫藥衛生學群,護理學類,0406
152032,152,聽力暨語言治療學系聽力組,醫藥衛生學群,語言治療/聽力與語言學類,0416
152042,152,聽力暨語言治療學系語言組,醫藥衛生學群,語言治療/聽力與語言學類,0416
152052,152,視光學系,醫藥衛生學群,視光學類,0415
152062,152,醫學檢驗暨再生醫學學系,醫藥衛生學群,醫學檢驗暨生技學類,0407
152072,152,醫學系(薪傳組),醫藥衛生學群,醫學學類,0401
152082,152,護理學系(薪傳組),醫藥衛生學群,護理學類,0406
152092,152,聽力暨語言治療學系聽力組(薪傳組),醫藥衛生學群,語言治療/聽力與語言學類,0416
152102,152,視光學系(薪傳組),醫藥衛生學群,視光學類,0415
152112,152,醫學檢驗暨再生醫學學系(薪傳組),醫藥衛生學群,醫學檢驗暨生技學類,0407
152122,152,護理學系(青年儲蓄帳戶組),醫藥衛生學群,護理學類,0406
153012,153,應用英語學系,外語學群,英語文學類,1201
153022,153,運動與休閒學系,遊憩與運動學群,運動健康科學學類,1804
153032,153,運動與休閒學系(青年儲蓄帳戶組),遊憩與運動學群,運動健康科學學類,1804
153042,153,企業管理學系,管理學群,企業管理學類,1601
153052,153,電機工程學系,工程學群,電機工程學類,0201
153062,153,電機工程學系(APCS組),工程學群,電機工程學類,0201
153072,153,食品科學系,生命科學學群,食品生技學類,0508
153082,153,食品科學系(青年儲蓄帳戶組),生命科學學群,食品生技學類,0508
153092,153,土木與工程管理學系,工程學群,土木工程學類,0208
153102,153,觀光管理學系,遊憩與運動學群,觀光事業學類,1801
153112,153,觀光管理學系(青年儲蓄帳戶組),遊憩與運動學群,觀光事業學類,1801
153122,153,資訊工程學系,資訊學群,資訊工程學類,0101
153132,153,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
153142,153,資訊工程學系(青年儲蓄帳戶組),資訊學群,資訊工程學類,0101
153152,153,建築學系,建築與設計學群,建築學類,0801
153162,153,國際暨大陸事務學系,法政學群,政治學類,1504
153172,153,華語文學系,文史哲學群,中國語文學類,1304
153182,153,海洋與邊境管理學系,地球與環境學群,海洋科學學類,0704
153192,153,海洋與邊境管理學系(青年儲蓄帳戶組),地球與環境學群,海洋科學學類,0704
153202,153,工業工程與管理學系,工程學群,工業工程與管理學類,0212
153212,153,護理學系(A組),醫藥衛生學群,護理學類,0406
153222,153,護理學系(B組),醫藥衛生學群,護理學類,0406
153232,153,長期照護學系,醫藥衛生學群,健康照護學類,0411
153242,153,社會工作學系,社會與心理學群,社會工作學類,1003
153252,153,都市計畫與景觀學系,建築與設計學群,都市規劃學類,0803
