univ_name,department,academic_cluster,category,category_id
國立高雄大學,電機工程學系,工程學群,機械工程學類,0206
大同大學,工程學院學士班,工程學群,機械工程學類,0206
大同大學,機械與材料工程學系,工程學群,機械工程學類,0206
大葉大學,機械與自動化工程學系,工程學群,機械工程學類,0206
大葉大學,電機工程學系,工程學群,機械工程學類,0206
東海大學,電機工程學系,工程學群,機械工程學類,0206
淡江大學,機械與機電工程學系,工程學群,機械工程學類,0206
淡江大學,電機工程學系,工程學群,機械工程學類,0206
義守大學,機械與自動化工程學系,工程學群,機械工程學類,0206
義守大學,電機工程學系,工程學群,機械工程學類,0206
華梵大學,機電工程學系,工程學群,機械工程學類,0206
輔仁大學,電機工程學系,工程學群,機械工程學類,0206
逢甲大學,機械與電腦輔助工程學系,工程學群,機械工程學類,0206
逢甲大學,精密系統設計學士學位學程,工程學群,機械工程學類,0206
逢甲大學,電機工程學系,工程學群,機械工程學類,0206
長庚大學,機械工程學系,工程學群,機械工程學類,0206
長庚大學,電機工程學系,工程學群,機械工程學類,0206
長榮大學,無人機應用學士學位學程,工程學群,機械工程學類,0206
國立成功大學,航空太空工程學系,工程學群,航空工程學類,0207
淡江大學,航空太空工程學系,工程學群,航空工程學類,0207
逢甲大學,航太與系統工程學系,工程學群,航空工程學類,0207
中原大學,土木工程學系,工程學群,土木工程學類,0208
中華大學,土木工程學系,工程學群,土木工程學類,0208
國立中央大學,土木工程學系,工程學群,土木工程學類,0208
國立中興大學,土木工程學系,工程學群,土木工程學類,0208
國立嘉義大學,土木與水資源工程學系,工程學群,土木工程學類,0208
國立宜蘭大學,土木工程學系,工程學群,土木工程學類,0208
國立成功大學,土木工程學系,工程學群,土木工程學類,0208
國立成功大學,測量及空間資訊學系,工程學群,土木工程學類,0208
國立暨南國際大學,土木工程學系,工程學群,土木工程學類,0208
國立聯合大學,土木與防災工程學系,工程學群,土木工程學類,0208
國立臺灣大學,土木工程學系,工程學群,土木工程學類,0208
國立臺灣海洋大學,河海工程學系,工程學群,土木工程學類,0208
國立金門大學,土木與工程管理學系,工程學群,土木工程學類,0208
國立陽明交通大學,土木工程學系,工程學群,土木工程學類,0208
國立高雄大學,土木與環境工程學系,工程學群,土木工程學類,0208
淡江大學,土木工程學系,工程學群,土木工程學類,0208
義守大學,土木工程學系,工程學群,土木工程學類,0208
逢甲大學,土木工程學系,工程學群,土木工程學類,0208
長榮大學,營建工程安全學士學位學程,工程學群,土木工程學類,0208
國立嘉義大學,土木與水資源工程學系,工程學群,水利/海洋工程學類,0209
國立成功大學,工程科學系,工程學群,水利/海洋工程學類,0209
國立成功大學,水利及海洋工程學系,工程學群,水利/海洋工程學類,0209
國立成功大學,系統及船舶機電工程學系,工程學群,水利/海洋工程學類,0209
國立臺灣海洋大學,河海工程學系,工程學群,水利/海洋工程學類,0209
國立臺灣海洋大學,海洋工程科技學士學位學程,工程學群,水利/海洋工程學類,0209
淡江大學,水資源及環境工程學系,工程學群,水利/海洋工程學類,0209
逢甲大學,水利工程與資源保育學系,工程學群,水利/海洋工程學類,0209
中原大學,化學工程學系,工程學群,化學工程學類,0210
中國文化大學,化學工程與材料工程學系,工程學群,化學工程學類,0210
中國文化大學,紡織科技創新與應用工程學系,工程學群,化學工程學類,0210
元智大學,化學工程與材料科學學系,工程學群,化學工程學類,0210
元智大學,工程學院英語學士班,工程學群,化學工程學類,0210
國立中央大學,化學工程與材料工程學系,工程學群,化學工程學類,0210
國立中正大學,化學工程學系,工程學群,化學工程學類,0210
國立中興大學,化學工程學系,工程學群,化學工程學類,0210
國立宜蘭大學,化學工程與材料工程學系,工程學群,化學工程學類,0210
國立成功大學,化學工程學系,工程學群,化學工程學類,0210
國立清華大學,化學工程學系,工程學群,化學工程學類,0210
國立清華大學,工學院學士班,工程學群,化學工程學類,0210
國立聯合大學,化學工程學系,工程學群,化學工程學類,0210
國立臺灣大學,化學工程學系,工程學群,化學工程學類,0210
國立高雄大學,化學工程及材料工程學系,工程學群,化學工程學類,0210
大同大學,化學工程與生物科技學系,工程學群,化學工程學類,0210
大同大學,工程學院學士班,工程學群,化學工程學類,0210
東海大學,化學工程與材料工程學系,工程學群,化學工程學類,0210
淡江大學,化學工程與材料工程學系,工程學群,化學工程學類,0210
義守大學,化學工程學系,工程學群,化學工程學類,0210
逢甲大學,化學工程學系,工程學群,化學工程學類,0210
長庚大學,化工與材料工程學系,工程學群,化學工程學類,0210
中華大學,光電與材料工程學系,工程學群,材料工程學類,0211
國立中山大學,材料與光電科學學系,工程學群,材料工程學類,0211
國立中興大學,智慧創意工程學士學位學程,工程學群,材料工程學類,0211
國立中興大學,材料科學與工程學系,工程學群,材料工程學類,0211
國立成功大學,材料科學及工程學系,工程學群,材料工程學類,0211
國立暨南國際大學,應用材料及光電工程學系,工程學群,材料工程學類,0211
國立東華大學,材料科學與工程學系,工程學群,材料工程學類,0211
國立清華大學,工學院學士班,工程學群,材料工程學類,0211
國立清華大學,材料科學工程學系,工程學群,材料工程學類,0211
國立聯合大學,材料科學工程學系,工程學群,材料工程學類,0211
國立臺南大學,材料科學系,工程學群,材料工程學類,0211
國立臺灣大學,材料科學與工程學系,工程學群,材料工程學類,0211
國立陽明交通大學,材料科學與工程學系,工程學群,材料工程學類,0211
大同大學,工程學院學士班,工程學群,材料工程學類,0211
大同大學,機械與材料工程學系,工程學群,材料工程學類,0211
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),智慧能源工程學系,工程學群,材料工程學類,0211
義守大學,材料科學與工程學系,工程學群,材料工程學類,0211
逢甲大學,材料科學與工程學系,工程學群,材料工程學類,0211
逢甲大學,纖維與複合材料學系,工程學群,材料工程學類,0211
中原大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
中國醫藥大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
亞洲大學,生物資訊與醫學工程學系,工程學群,生醫/醫學工程學類,0212
國立中山大學,生物醫學科技學系全英語學士班,工程學群,生醫/醫學工程學類,0212
國立成功大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
國立清華大學,生醫工程與環境科學系,工程學群,生醫/醫學工程學類,0212
國立臺灣大學,醫學工程學系,工程學群,生醫/醫學工程學類,0212
國立陽明交通大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
國立陽明交通大學,百川學士學位學程,工程學群,生醫/醫學工程學類,0212
大葉大學,醫學工程學系,工程學群,生醫/醫學工程學類,0212
慈濟大學,生物醫學暨工程學系,工程學群,生醫/醫學工程學類,0212
義守大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
臺北醫學大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
銘傳大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
長庚大學,生物醫學工程學系,工程學群,生醫/醫學工程學類,0212
中原大學,環境工程學系,工程學群,環境工程學類,0213
國立中興大學,環境工程學系,工程學群,環境工程學類,0213
國立宜蘭大學,環境工程學系,工程學群,環境工程學類,0213
國立成功大學,環境工程學系,工程學群,環境工程學類,0213
國立聯合大學,環境與安全衛生工程學系,工程學群,環境工程學類,0213
國立臺灣大學,生物環境系統工程學系,工程學群,環境工程學類,0213
國立高雄大學,土木與環境工程學系,工程學群,環境工程學類,0213
大葉大學,環境與安全工程學系,工程學群,環境工程學類,0213
東海大學,環境科學與工程學系,工程學群,環境工程學類,0213
逢甲大學,環境工程與科學學系,工程學群,環境工程學類,0213
長榮大學,綠能與環境資源學系,工程學群,環境工程學類,0213
靜宜大學,永續環境與智慧科技學士學位學程,工程學群,環境工程學類,0213
中原大學,建築學系,工程學群,建築學類,0214
中原大學,英國牛津布魯克斯大學建築及都市設計雙學士學位學程,工程學群,建築學類,0214
中國文化大學,建築及都市設計學系,工程學群,建築學類,0214
中華大學,建築與都市計畫學系,工程學群,建築學類,0214
佛光大學,建築環境設計學士學位學程,工程學群,建築學類,0214
南華大學,建築學系,工程學群,建築學類,0214
國立成功大學,建築學系,工程學群,建築學類,0214
國立聯合大學,建築學系,工程學群,建築學類,0214
國立金門大學,建築學系,工程學群,建築學類,0214
國立高雄大學,建築學系,工程學群,建築學類,0214
實踐大學,建築職人學士學位學程,工程學群,建築學類,0214
實踐大學,建築設計學系,工程學群,建築學類,0214
東海大學,建築學系,工程學群,建築學類,0214
淡江大學,建築學系,工程學群,建築學類,0214
華梵大學,建築學系,工程學群,建築學類,0214
逢甲大學,建築專業學院學士班,工程學群,建築學類,0214
銘傳大學,建築學系,工程學群,建築學類,0214
國立彰化師範大學,電機與機械科技學系,工程學群,科技教育學類,0215
國立臺灣師範大學,工業教育學系,工程學群,科技教育學類,0215
國立臺灣師範大學,科技應用與人力資源發展學系,工程學群,科技教育學類,0215
國立高雄師範大學,工業科技教育學系,工程學群,科技教育學類,0215
中原大學,工業與系統工程學系,工程學群,工業工程與管理學類,0216
